State/UT,District,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights Act,Prevention of Atrocities (POA) Act,Other Crimes Against SCs
DELHI,NORTH-EAST,2005,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-WEST,2005,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH,2005,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH-WEST,2005,0,0,0,0,0,0,0,0,0,0
DELHI,SPL CELL,2005,0,0,0,0,0,0,0,0,0,0
DELHI,WEST,2005,0,0,0,0,0,0,0,0,0,0
DELHI,TOTAL,2005,0,0,0,0,0,0,0,0,1,0
LAKSHADWEEP,LAKSHADWEEP,2005,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,TOTAL,2005,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PONDICHERRY,2005,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,TOTAL,2005,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,ADILABAD,2006,0,8,2,0,0,0,0,0,0,15
ANDHRA PRADESH,ANANTAPUR,2006,0,0,0,0,0,0,3,0,27,0
ANDHRA PRADESH,CHITTOOR,2006,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,CUDDAPAH,2006,0,1,1,0,0,1,4,0,8,7
ANDHRA PRADESH,CYBERABAD,2006,1,5,0,0,0,0,0,6,10,9
ANDHRA PRADESH,EAST GODAVARI,2006,0,1,0,0,0,0,7,0,2,7
ANDHRA PRADESH,GUNTAKAL RLY.,2006,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,2006,0,0,0,0,0,0,3,0,6,18
ANDHRA PRADESH,HYDERABAD CITY,2006,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,KARIMNAGAR,2006,1,1,0,0,0,0,2,0,15,4
ANDHRA PRADESH,KHAMMAM,2006,0,7,0,0,0,0,4,0,14,21
ANDHRA PRADESH,KRISHNA,2006,0,0,0,0,0,0,7,5,2,11
ANDHRA PRADESH,KURNOOL,2006,0,1,0,0,0,0,7,0,13,21
ANDHRA PRADESH,MAHABOOBNAGAR,2006,3,6,1,0,0,0,13,0,4,23
ANDHRA PRADESH,MEDAK,2006,0,1,0,0,0,0,1,0,7,4
ANDHRA PRADESH,NALGONDA,2006,1,6,0,0,0,0,4,0,54,34
ANDHRA PRADESH,NELLORE,2006,1,4,0,0,0,1,5,0,39,28
ANDHRA PRADESH,NIZAMABAD,2006,0,3,0,0,0,0,4,0,4,22
ANDHRA PRADESH,PRAKASHAM,2006,0,11,0,0,0,0,10,0,1,6
ANDHRA PRADESH,RANGA REDDY,2006,0,0,0,0,0,0,0,0,8,0
ANDHRA PRADESH,SECUNDERABAD RLY.,2006,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,2006,0,0,0,0,0,0,7,0,30,27
ANDHRA PRADESH,VIJAYAWADA CITY,2006,0,0,0,0,0,0,10,0,1,7
ANDHRA PRADESH,VIJAYAWADA RLY.,2006,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHA RURAL,2006,0,0,0,0,0,0,0,0,3,0
ANDHRA PRADESH,VISAKHAPATNAM,2006,0,1,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VIZIANAGARAM,2006,0,0,0,0,0,0,0,1,6,0
ANDHRA PRADESH,WARANGAL,2006,1,2,0,0,0,0,24,0,24,12
ANDHRA PRADESH,WEST GODAVARI,2006,0,2,0,0,0,0,3,0,20,15
ANDHRA PRADESH,TOTAL,2006,8,60,4,0,0,2,118,12,298,291
ARUNACHAL PRADESH,CHANGLANG,2006,0,0,0,0,0,0,1,0,0,0
ARUNACHAL PRADESH,DIBANG VALLEY,2006,0,0,1,0,0,0,0,0,0,0
ARUNACHAL PRADESH,K/KUMEY,2006,0,0,0,0,0,0,1,0,0,0
ARUNACHAL PRADESH,KAMENG EAST,2006,0,0,1,0,0,0,2,0,0,2
ARUNACHAL PRADESH,KAMENG WEST,2006,0,0,0,0,0,0,0,0,0,1
ARUNACHAL PRADESH,LOHIT,2006,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,PAPUM PARE,2006,0,1,0,0,0,0,2,0,0,3
ARUNACHAL PRADESH,SIANG EAST,2006,0,1,1,0,0,0,2,0,0,1
ARUNACHAL PRADESH,SIANG UPPER,2006,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG WEST,2006,0,0,1,0,0,0,1,0,0,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2006,0,0,0,0,0,0,1,0,0,1
ARUNACHAL PRADESH,SUBANSIRI UPPER,2006,0,0,0,0,0,0,1,0,0,1
ARUNACHAL PRADESH,TAWANG,2006,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,2006,0,0,0,0,0,0,0,0,0,1
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2006,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TOTAL,2006,0,2,4,0,0,0,11,0,0,10
ASSAM,BARPETA,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,BASKA,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,C.I.D.,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,CHIRANG,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,2006,8,0,16,0,2,0,0,0,0,30
ASSAM,DHUBRI,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,DIBRUGARH,2006,0,0,1,0,1,0,13,0,0,16
ASSAM,G.R.P.,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,2006,2,1,2,0,0,0,11,0,0,5
ASSAM,GUWAHATI CITY,2006,0,0,0,0,0,0,6,0,0,0
ASSAM,HAILAKANDI,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,2006,0,0,0,0,0,0,4,0,0,0
ASSAM,KARBI ANGLONG,2006,0,4,0,0,0,5,7,0,0,3
ASSAM,KARIMGANJ,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,2006,5,5,0,0,2,0,13,0,0,4
ASSAM,LAKHIMPUR,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,2006,0,0,0,0,0,0,7,0,0,0
ASSAM,N.C.HILLS,2006,3,4,0,5,0,2,5,0,0,0
ASSAM,NAGAON,2006,0,5,5,0,4,0,0,0,0,5
ASSAM,NALBARI,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,R.P.O.,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,2006,8,5,0,0,5,0,5,0,0,8
ASSAM,TINSUKIA,2006,0,0,0,0,0,2,0,0,0,0
ASSAM,UDALGURI,2006,0,0,0,0,0,0,0,0,0,0
ASSAM,TOTAL,2006,26,24,24,5,14,9,71,0,0,71
BIHAR,ARARIA,2006,0,0,0,0,0,0,2,0,1,0
BIHAR,ARWAL,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,BAGAHA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,2006,0,0,0,0,0,0,0,0,4,2
BIHAR,BEGUSARAI,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,BETTIAH,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,BHABHUA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,BHOJPUR,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,GOPALGANJ,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,JAMALPUR RLY.,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,2006,0,0,0,0,0,0,1,0,3,2
BIHAR,JEHANABAD,2006,0,0,0,0,0,0,0,0,5,0
BIHAR,KATIHAR,2006,0,0,0,0,0,0,1,0,1,0
BIHAR,KATIHAR RLY.,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,KHAGARIA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,KISHANGANJ,2006,0,0,0,0,0,0,0,0,2,0
BIHAR,LAKHISARAI,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,MADHEPURA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,MADHUBANI,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,MOTIHARI,2006,0,0,0,0,0,0,0,0,1,0
BIHAR,MUNGER,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,MUZAFFARPUR RLY.,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,NAUGACHIA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,NAWADAH,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,PATNA,2006,0,1,0,0,0,2,6,0,0,0
BIHAR,PATNA RLY.,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,PURNEA,2006,0,0,0,0,0,0,0,0,2,2
BIHAR,ROHTAS,2006,1,0,0,0,0,0,2,0,4,0
BIHAR,SAHARSA,2006,0,2,0,0,0,0,0,0,0,0
BIHAR,SAMASTIPUR,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,SHEIKHPURA,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,SHEOHAR,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,SITAMARHI,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,SIWAN,2006,0,0,0,0,0,0,0,0,9,0
BIHAR,SUPAUL,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,VAISHALI,2006,0,0,0,0,0,0,0,0,0,0
BIHAR,TOTAL,2006,1,3,0,0,0,2,12,0,32,6
CHHATTISGARH,BALRAMPUR,2006,9,9,0,0,0,0,0,0,0,6
CHHATTISGARH,BILASPUR,2006,2,6,0,0,0,0,1,0,6,20
CHHATTISGARH,BIZAPUR,2006,0,2,0,0,0,0,0,0,0,0
CHHATTISGARH,DANTEWARA,2006,0,1,0,0,0,0,0,0,5,3
CHHATTISGARH,DHAMTARI,2006,0,2,0,0,0,0,1,0,0,14
CHHATTISGARH,DURG,2006,1,8,1,0,0,0,0,0,1,20
CHHATTISGARH,GRP RAIPUR,2006,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,JAGDALPUR,2006,1,16,0,0,0,0,23,0,0,11
CHHATTISGARH,JANJGIR,2006,1,1,0,0,0,0,5,0,0,7
CHHATTISGARH,JASHPUR,2006,0,8,0,0,0,0,0,0,24,16
CHHATTISGARH,KABIRDHAM,2006,1,1,0,0,0,0,9,0,19,8
CHHATTISGARH,KANKER,2006,2,4,0,0,0,0,0,0,0,4
CHHATTISGARH,KORBA,2006,3,4,0,0,0,0,4,0,0,8
CHHATTISGARH,KORIYA,2006,2,5,0,0,0,0,2,0,16,7
CHHATTISGARH,MAHASAMUND,2006,0,5,0,0,0,0,2,0,0,15
CHHATTISGARH,NARAYANPUR,2006,0,0,0,0,0,0,0,0,2,0
CHHATTISGARH,RAIGARH,2006,3,4,0,0,0,0,8,0,19,4
CHHATTISGARH,RAIPUR,2006,0,5,1,0,0,1,0,0,27,20
CHHATTISGARH,RAJNANDGAON,2006,0,8,0,0,0,0,2,0,0,28
CHHATTISGARH,SARGUJA,2006,2,5,1,0,0,0,0,0,42,42
CHHATTISGARH,SURAJPUR,2006,0,3,0,0,0,0,0,0,0,4
CHHATTISGARH,TOTAL,2006,27,97,3,0,0,1,57,0,161,237
GOA,NORTH GOA,2006,0,0,0,0,0,0,0,0,0,0
GOA,SOUTH GOA,2006,0,0,0,0,0,0,0,0,0,0
GOA,TOTAL,2006,0,0,0,0,0,0,0,0,0,0
GUJARAT,AHMEDABAD COMMR.,2006,1,0,0,0,0,0,0,0,0,1
GUJARAT,AHMEDABAD RURAL,2006,0,1,0,0,0,0,0,0,1,1
GUJARAT,AHWA-DANG,2006,0,1,0,0,0,0,0,0,0,0
GUJARAT,AMRELI,2006,0,0,0,0,0,0,0,0,0,0
GUJARAT,ANAND,2006,1,0,0,0,0,0,0,0,1,1
GUJARAT,BHARUCH,2006,1,0,0,0,0,0,5,0,6,6
GUJARAT,BHAVNAGAR,2006,0,1,0,0,0,0,0,0,2,4
GUJARAT,DAHOD,2006,0,0,0,1,0,0,0,0,0,0
GUJARAT,GANDHINAGAR,2006,1,1,1,0,0,0,2,0,0,2
GUJARAT,HIMATNAGAR,2006,0,1,0,0,0,0,1,0,1,2
GUJARAT,JAMNAGAR,2006,0,1,0,0,0,0,0,0,1,0
GUJARAT,JUNAGADH,2006,0,0,1,0,0,0,1,0,0,0
GUJARAT,KHEDA NORTH,2006,0,0,0,0,0,0,1,0,1,2
GUJARAT,KUTCH,2006,0,2,0,0,0,1,0,0,4,0
GUJARAT,MEHSANA,2006,0,0,0,0,0,0,0,0,0,0
GUJARAT,NARMADA,2006,0,0,0,0,0,0,1,0,4,4
GUJARAT,NAVSARI,2006,0,1,0,0,0,0,0,0,0,2
GUJARAT,PALANPUR,2006,0,3,0,0,0,1,1,0,17,0
GUJARAT,PANCHMAHAL,2006,1,0,1,0,0,0,4,0,3,0
GUJARAT,PATAN,2006,0,0,0,0,0,0,0,0,0,5
GUJARAT,PORBANDAR,2006,0,0,0,0,0,0,0,0,0,0
GUJARAT,RAJKOT COMMR.,2006,0,1,1,0,0,0,0,0,2,0
GUJARAT,RAJKOT RURAL,2006,0,1,0,0,0,0,0,0,0,2
GUJARAT,SURAT COMMR.,2006,1,0,0,0,0,0,0,0,7,0
GUJARAT,SURAT RURAL,2006,0,3,2,0,0,0,0,0,0,3
GUJARAT,SURENDRANAGAR,2006,0,2,0,0,0,0,4,0,0,3
